,sofifa_id,short_name,long_name,age,dob
421,204082,J. Brooks,John Anthony Brooks,25,1993-01-28
422,207439,L. Paredes,Leandro Paredes,24,1994-06-29
423,208333,E. Can,Emre Can,24,1994-01-12
424,210896,M. Sanson,Morgan Sanson,23,1994-08-18
425,211575,André Gomes,André Filipe Tavares Gomes,24,1993-07-30
426,212623,Santi Mina,Santiago Mina Lorenzo,22,1995-12-07
427,212692,Rony Lopes,Marcos Paulo Mesquita Lopes,22,1995-12-28
428,215785,K. Baldé,Keita Baldé,23,1995-03-08
429,219809,T. Bakayoko,Tiémoué Bakayoko,23,1994-08-17
430,221639,Mariano,Mariano Díaz Mejía,24,1993-08-01
431,224254,C. Pavón,Cristian David Pavón,22,1996-01-21
432,226790,W. Ndidi,Onyinye Wilfred Ndidi,21,1996-12-16
433,239207,M. Gómez,Maximiliano Gómez,21,1996-08-14
434,202335,E. Dier,Eric Dier,24,1994-01-15
435,206652,Sergio Rico,Sergio Rico González,24,1993-09-01
436,208128,H. Çalhanoğlu,Hakan Çalhanoğlu,24,1994-02-08
437,211748,K. Demirbay,Kerem Demirbay,24,1993-07-03
438,223061,F. Cervi,Franco Cervi,24,1994-05-26
439,230977,M. Almirón,Miguel Almirón,24,1994-02-10
440,189575,Muniain,Iker Muniain Goñi,25,1992-12-19
441,190778,J. Zoet,Jeroen Zoet,27,1991-01-06
442,193352,R. Rodríguez,Ricardo Rodríguez,25,1992-08-25
443,202695,J. Tarkowski,James Tarkowski,25,1992-11-19
444,203841,N. Pope,Nick Pope,26,1992-04-19
445,207993,S. Kolašinac,Sead Kolašinac,25,1993-06-20
446,216352,M. Brozović,Marcelo Brozović,25,1992-11-16
447,216409,M. Politano,Matteo Politano,24,1993-08-03
448,228229,F. Balbuena,Fabián Balbuena,26,1991-08-23
449,188942,V. Wanyama,Victor Wanyama,27,1991-06-25
450,189461,J. Wilshere,Jack Wilshere,26,1992-01-01
451,192641,K. Vogt,Kevin Vogt,26,1991-09-23
452,199069,V. Aboubakar,Vincent Paté Aboubakar,26,1992-01-22
453,201042,D. Sidibé,Djibril Sidibé,25,1992-07-29
454,206467,A. Pléa,Alassane Pléa,25,1993-03-10
455,207862,M. Ginter,Matthias Ginter,24,1994-01-19
456,170368,E. Lamela,Erik Lamela,26,1992-03-04
457,183285,M. Sakho,Mamadou Sakho,28,1990-02-13
458,188005,Camacho,Ignacio Camacho Barnola,28,1990-05-04
459,188943,K. Trapp,Kevin Trapp,27,1990-07-08
460,190456,N. Clyne,Nathaniel Edwin Clyne,27,1991-04-05
461,190544,A. Ljajić,Adem Ljajić,26,1991-09-29
462,192789,Mario Gaspar,Mario Gaspar Pérez Martínez,27,1990-11-24
463,192991,C. Tosun,Cenk Tosun,27,1991-06-07
464,194229,Hugo Mallo,Hugo Mallo Novegil,27,1991-06-22
465,194957,P. Jones,Phil Jones,26,1992-02-21
466,199110,L. Muriel,Luis Fernando Muriel Fruto,27,1991-04-16
467,200318,M. Uth,Mark Uth,26,1991-08-24
468,202849,J. Vestergaard,Jannik Vestergaard,25,1992-08-03
469,205070,Portu,Cristian Portugués Manzanera,26,1992-05-21
470,205525,Bernard,Bernard  Anício Caldeira Duarte,25,1992-09-08
471,219985,M. Vecino,Matias Vecino,26,1991-08-24
472,224069,K. Toko-Ekambi,Karl Brillant Toko Ekambi,25,1992-09-14
473,224334,M. Acuña,Marcos Javier Acuña,26,1991-10-28
474,20289,Y. Touré,Gnégnéri Yaya Touré,35,1983-05-13
475,49031,S. Sorrentino,Stefano Sorrentino,39,1979-03-28
476,49369,Fernando Torres,Fernando José Torres Sanz,34,1984-03-20
477,54050,W. Rooney,Wayne Mark Rooney,32,1985-10-24
478,108080,S. Lichtsteiner,Stephan Lichtsteiner,34,1984-01-16
479,110677,Moyá,Miguel Ángel Moyá Rumbo,34,1984-04-02
480,121944,B. Schweinsteiger,Bastian Schweinsteiger,33,1984-08-01
481,139068,Nani,Luís Carlos Almeida da Cunha,31,1986-11-17
482,139997,D. Srna,Darijo Srna,36,1982-05-01
483,140293,A. Mirante,Antonio Mirante,34,1983-07-08
484,142754,J. Mascherano,Javier Alejandro Mascherano,34,1984-06-08
485,146562,Santi Cazorla,Santiago Cazorla González,33,1984-12-13
486,146748,Diego López,Diego López Rodríguez,36,1981-11-03
487,146760,Juanfran,Juan Francisco Torres Belén,33,1985-01-09
488,147782,I. Denisov,Igor Denisov,34,1984-05-17
489,148119,I. Akinfeev,Igor Akinfeev,32,1986-04-08
490,152908,A. Young,Ashley Young,32,1985-07-09
491,153244,A. Gignac,André-Pierre Gignac,32,1985-12-05
492,156713,A. Granqvist,Andreas Granqvist,33,1985-04-16
493,158625,Dante,Dante Bonfim da Costa Santos,34,1983-10-18
494,159147,L. Perrin,Loïc Perrin,32,1985-08-07
495,159261,F. Quagliarella,Fabio Quagliarella,35,1983-01-31
496,163264,T. Heaton,Tom Heaton,32,1986-04-15
497,163711,L. Diarra,Lassana Diarra,33,1985-03-10
498,164835,L. Fabiański,Łukasz Fabiański,33,1985-04-18
499,165109,S. Radu,Ştefan Daniel Radu,31,1986-10-22
500,169595,D. Rose,Danny Rose,27,1990-07-02
501,170815,S. Defour,Steven Defour,30,1988-04-15
502,171579,Raúl García,Raúl García Escudero,31,1986-07-11
503,171833,D. Sturridge,Daniel Andre Sturridge,28,1989-09-01
504,172114,D. Valeri,Diego Hernán Váleri,32,1986-05-01
505,173373,S. Romero,Sergio Germán Romero,31,1987-02-22
506,176104,V. Birsa,Valter Birsa,31,1986-08-07
507,176376,I. Piatti,Ignacio Piatti,33,1985-02-04
508,176915,A. Fernández,Augusto Matías Fernández,32,1986-04-10
509,177600,Beñat,Beñat Etxebarria Urkiaga,31,1987-02-19
510,177604,Nacho Monreal,Ignacio Monreal Eraso,32,1986-02-26
511,177633,Ángel,Ángel Luís Rodríguez Díaz,31,1987-04-26
512,177644,Kiko Casilla,Francisco Casilla Cortés,31,1986-10-02
513,177723,Fabricio,Fabricio Martín Agosto Ramírez,30,1987-12-17
514,178424,Antunes,Vitorino Gabriel  Pacheco Antunes,31,1987-04-01
515,180175,Alexandre Pato,Alexandre Rodrigues da Silva,28,1989-09-02
516,180216,S. Coleman,Séamus Coleman,29,1988-10-11
517,181820,S. Jovetić,Stevan Jovetić,28,1989-11-02
518,183427,F. Delph,Fabian Delph,28,1989-11-21
519,186537,C. Stuani,Cristhian Ricardo Stuani Curbelo,31,1986-10-12
520,186547,M. Musacchio,Mateo Pablo Musacchio,27,1990-08-26
521,186569,S. Ulreich,Sven Ulreich,29,1988-08-03
522,187735,A. Dzagoev,Alan Dzagoev,28,1990-06-17
523,188388,R. Boudebouz,Ryad Boudebouz,28,1990-02-19
524,188829,N. Nkoulou,Nicolas N'Koulou,28,1990-03-27
525,189354,Susaeta,Markel Susaeta Laskurain,30,1987-12-14
526,189682,B. Mee,Ben Mee,28,1989-09-23
527,190264,Iago Falqué,Iago Falqué Silva,28,1990-01-04
528,192678,Kike García,Enrique García Martínez,28,1989-11-25
529,193738,Y. Belhanda,Younès Belhanda,28,1990-02-25
530,193886,D. Didavi,Daniel Didavi,28,1990-02-21
531,194794,A. Yarmolenko,Andriy Yarmolenko,28,1989-10-23
532,194879,Sergi Enrich,Sergio Enrich Ametller,28,1990-02-26
533,195861,Y. Rakitskyi,Yaroslav Rakitskyi,28,1989-08-03
534,197083,D. Caligiuri,Daniel Caligiuri,30,1988-01-15
535,199206,D. Vida,Domagoj Vida,29,1989-04-29
536,199434,D. Tadić,Dušan Tadić,29,1988-11-20
537,199561,Nolito,Manuel Agudo Durán,31,1986-10-15
538,200315,Cristian Tello,Cristian Tello Herrera,26,1991-08-19
539,201144,M. Badelj,Milan Badelj,29,1989-02-25
540,201862,M. Rojo,Faustino Marcos Alberto Rojo,28,1990-03-20
541,202857,K. Bellarabi,Karim Bellarabi,28,1990-04-08
542,204399,E. Zahavi,Eran Zahavi,30,1987-07-25
543,205114,T. Inui,乾 貴士,30,1988-06-02
544,205705,Z. Feddal,Zouhair Feddal,28,1989-12-23
545,206413,T. Stepanenko,Taras Stepanenko,28,1989-08-08
546,221540,Raúl,Raúl Michel Melo da Silva,28,1989-11-04
547,227536,M. Marega,Moussa Marega,27,1991-04-14
548,230234,Everton Andrão,Everton Jorge Andrade Zanon,34,1984-02-29
549,230347,Welington Dano,Welington Kauê Dano Nascimento,30,1988-02-29
550,216393,Y. Tielemans,Youri Tielemans,21,1997-05-07
551,227796,C. Pulisic,Christian Pulisic,19,1998-09-18
552,235790,K. Havertz,Kai Havertz,19,1999-06-11
553,224293,Rúben Neves,Rúben Diogo da Silva Neves,21,1997-03-13
554,226161,Marcos Llorente,Marcos Llorente Moreno,23,1995-01-30
555,236632,David Neres,David Neres Campos,21,1997-03-03
556,205192,Denis Suárez,Denis Suárez Fernández,24,1994-01-06
557,213160,R. Zobnin,Roman Zobnin,24,1994-02-11
558,218339,M. Dahoud,Mahmoud Dahoud,22,1996-01-01
559,231478,L. Martínez,Lautaro Martínez,20,1997-08-22
560,233419,Raphinha,Raphael Dias Belloli,21,1996-12-14
561,244369,V. Tsygankov,Viktor Tsygankov,20,1997-11-15
562,203362,M. Elyounoussi,Mohamed Elyounoussi,23,1994-08-04
563,219932,A. Sanabria,Antonio Sanabria,22,1996-03-04
564,221660,V. Lindelöf,Victor Nilsson Lindelöf,23,1994-07-17
565,225663,A. Golovin,Alexandr Golovin,22,1996-05-30
566,227234,L. Tousart,Lucas Tousart,21,1997-04-29
567,200454,Paco Alcácer,Francisco Alcácer García,24,1993-08-30
568,201143,A. Mandi,Aïssa Mandi,26,1991-10-22
569,205988,L. Shaw,Luke Shaw,22,1995-07-12
570,207948,B. Traoré,Bertrand Traoré,22,1995-09-06
571,208920,N. Aké,Nathan Aké,23,1995-02-18
572,211688,Gayà,José Luís Gayà Peña,23,1995-05-25
573,213296,N. Bentaleb,Nabil Bentaleb,23,1994-11-24
574,213516,Ricardo Horta,Ricardo Jorge da Luz Horta,23,1994-09-15
575,213991,J. Lerma,Jefferson Andrés Lerma Solís,23,1994-10-25
576,214947,J. Gbamin,Jean-Philippe Gbamin,22,1995-09-25
577,216497,M. Philipp,Maximilian Philipp,24,1994-03-01
578,225997,B. Verbič,Benjamin Verbič,24,1993-11-27
579,202648,Sergi Darder,Sergi Darder Moll,24,1993-12-22
580,203775,L. Karius,Loris Karius,25,1993-06-22
581,205193,K. Rekik,Karim Rekik,23,1994-12-02
582,210455,Jonny,Jonathan Castro Otto,24,1994-03-03
583,211368,Bruma,Armindo Tué Na Bangna,23,1994-10-24
584,212150,M. Meyer,Max  Meyer,22,1995-09-18
585,198031,Sérgio Oliveira,Sérgio Miguel Relvas de Oliveira,26,1992-06-02
586,199189,R. Barkley,Ross Barkley,24,1993-12-05
587,199439,M. Gregoritsch,Michael Gregoritsch,24,1994-04-18
588,199602,J. Guidetti,John Guidetti,26,1992-04-15
589,199823,Campaña,José Ángel Gómez Campaña,25,1993-05-31
590,201510,L. Kurzawa,Layvin Kurzawa,25,1992-09-04
591,203106,L. Bittencourt,Leonardo Bittencourt,24,1993-12-19
592,203483,D. Klaassen,Davy Klaassen,25,1993-02-21
593,205407,D. Baselli,Daniele Baselli,26,1992-03-12
594,205976,Leo Baptistao,Leonardo Carrilho Baptistão,25,1992-08-26
595,207599,M. Keane,Michael Keane,25,1993-01-11
596,209960,Pacheco,Fernando Pacheco Flores,26,1992-05-18
597,211256,N. Tagliafico,Nicolás Alejandro Tagliafico,25,1992-08-31
598,215353,L. Alario,Lucas Alario,25,1992-10-08
599,215792,Jemerson,Jemerson de Jesus Nascimento,25,1992-08-24
600,216547,Rafa,Rafael Alexandre Fernandes Ferreira da Silva,25,1993-05-17
601,220018,A. Rebić,Ante Rebić,24,1993-09-21
602,193601,G. Pezzella,Germán Alejandro Pezzella,27,1991-06-27
603,199005,M. Ryan,Mathew Ryan,26,1992-04-08
604,199767,M. van Ginkel,Marco van Ginkel,25,1992-12-01
605,203605,P. Kadeřábek,Pavel Kadeřábek,26,1992-04-25
606,204638,W. Orban,Willi Orban,25,1992-11-03
607,206304,L. Milivojević,Luka Milivojević,27,1991-04-07
608,208620,Omar Mascarell,Omar Mascarell González,25,1993-02-02
609,211267,R. Centurión,Adrián Ricardo Centurión,25,1993-01-19
610,216150,D. Zappacosta,Davide Zappacosta,26,1992-06-11
611,229909,A. Lunev,Andrey Lunev,26,1991-11-13
612,182002,Sidnei,Sidnei Rechel da Silva Júnior,28,1989-08-23
613,186148,R. Zieler,Ron-Robert Zieler,29,1989-02-12
614,187052,Y. M'Vila,Yann Gérard M'Vila,28,1990-06-29
615,189271,F. Coquelin,Francis Coquelin,27,1991-05-13
616,192064,Ricardo Goulart,Ricardo Goulart Pereira,27,1991-06-05
617,192565,Y. Mallı,Yunus Mallı,26,1992-02-24
618,193283,T. Delaney,Thomas Delaney,26,1991-09-03
619,195202,T. Cairney,Tom Cairney,27,1991-01-20
620,198118,J. Guilavogui,Josuha Guilavogui,27,1990-09-19
621,199304,Danilo,Danilo Luiz da Silva,26,1991-07-15
622,200260,S. Berghuis,Steven Berghuis,26,1991-12-19
623,201508,G. Ramírez,Gastón Exequiel Ramírez Pereyra,27,1990-12-02
624,202201,J. Gouweleeuw,Jeffrey Gouweleeuw,26,1991-07-10
625,202325,D. Demme,Diego Demme,26,1991-11-21
626,202935,Álvaro,Álvaro González Soberón,28,1990-01-08
627,203757,Zé Luís,José Luís Mendes Andrade,27,1991-01-24
628,204525,Iñigo Martínez,Íñigo Martínez Berridi,27,1991-05-17
629,215057,I. Marcone,Iván Marcone,28,1990-06-03
630,219576,R. Battaglia,Rodrigo Andrés Battaglia,26,1991-07-12
631,225647,M. Campaña,Martín Campaña,29,1989-05-29
632,227290,M. Dmitrović,Marko Dmitrović,26,1992-01-24
633,227476,Soares,Francisco das Chagas Soares dos Santos,27,1991-01-17
634,53050,E. Adebayor,Emmanuel Adebayor,34,1984-02-26
635,121933,R. Adler,René Adler,33,1985-01-15
636,124375,B. Yılmaz,Burak Yılmaz,32,1985-07-15
637,137351,D. Baier,Daniel Baier,34,1984-05-18
638,146536,Jesús Navas,Jesús Navas González,32,1985-11-21
639,157301,R. Babel,Ryan Guno Babel,31,1986-12-19
640,158133,J. Farfán,Jefferson Agustín Farfán Guadalupe,33,1984-10-26
641,158232,S. Kalou,Salomon Armand Magloire Kalou,32,1985-08-05
642,159065,E. Lavezzi,Ezequiel Iván Lavezzi,33,1985-05-03
643,160741,D. Abraham,David Ángel Abraham,31,1986-07-15
644,161648,H. Ben Arfa,Hatem Ben Arfa,31,1987-03-07
645,164029,Charles,Charles Dias De Oliveira,34,1984-04-04
646,164859,T. Walcott,Theo  Walcott,29,1989-03-16
647,169115,A. Masiello,Andrea Masiello,32,1986-02-05
648,169705,R. Bertrand,Ryan Bertrand,28,1989-08-05
649,169706,J. Cork,Jack Cork,29,1989-06-25
650,170797,N. Şahin,Nuri Şahin,29,1988-09-05
651,171688,Fábio Coentrão,Fábio Alexandre da Silva Coentrão,30,1988-03-11
652,172723,A. Begović,Asmir Begović,31,1987-06-20
653,173426,S. Mignolet,Simon Mignolet,30,1988-03-06
654,174543,C. Bravo,Claudio Andrés Bravo Muñoz,35,1983-04-13
655,176731,P. Wernbloom,Pontus Wernbloom,32,1986-06-25
656,176944,M. Fellaini,Marouane Fellaini-Bakkioui,30,1987-11-22
657,177358,M. Schneiderlin,Morgan Schneiderlin,28,1989-11-08
658,178224,J. Hernández,Javier Hernández Balcázar,30,1988-06-01
659,178311,Eder,Eder Citadin Martins,31,1986-11-15
660,178415,R. Vormer,Ruud Vormer,30,1988-05-11
661,179645,S. Kjær,Simon Thorup Kjær,29,1989-03-26
662,183497,O. Karnezis,Orestis Karnezis,32,1985-07-11
663,183580,N. Petersen,Nils Petersen,29,1988-12-06
664,183892,G. Mercado,Gabriel Iván Mercado,31,1987-03-18
665,183899,P. Piatti,Pablo Daniel Piatti,29,1989-03-31
666,183909,I. Traoré,Ibrahima Traoré,30,1988-04-21
667,184134,Fernando,Fernando Francisco Reges,30,1987-07-25
668,184826,Adrien Silva,Adrien Sebastian Perruchet Silva,29,1989-03-15
669,184881,S. Feghouli,Sofiane Feghouli,28,1989-12-26
670,184949,Mariano,Mariano Ferreira Filho,32,1986-06-23
671,185122,P. Gulácsi,Péter Gulácsi,28,1990-05-06
672,185431,N. Kalinić,Nikola Kalinić,30,1988-01-05
673,186132,D. Drinkwater,Danny Drinkwater,28,1990-03-05
674,186832,K. Asamoah,Kwadwo Asamoah,29,1988-12-09
675,187347,I. Smolnikov,Igor Smolnikov,29,1988-08-08
676,188081,Alex Teixeira,Alex Teixeira dos Santos,28,1990-01-06
677,189423,Souza,Josef de Souza Dias,29,1989-02-11
678,189433,B. Hübner,Benjamin Hübner,28,1989-07-04
679,189681,Rafael,Rafael Pereira da Silva,27,1990-07-09
680,190149,De Marcos,Óscar de Marcos Arana,29,1989-04-14
681,190243,M. Hitz,Marwin Hitz,30,1987-09-18
682,190286,Canales,Sergio Canales Madrazo,27,1991-02-16
683,190815,D. Blind,Daley Blind,28,1990-03-09
684,190875,J. Kucka,Juraj Kucka,31,1987-02-26
685,191076,J. Guðmundsson,Johann  Berg Guðmunds­son,27,1990-10-27
686,192492,F. Orellana,Fabián Orellana,32,1986-01-27
687,192620,H. Badstuber,Holger Badstuber,29,1989-03-13
688,192679,Escudero,Sergio Escudero Palomo,28,1989-09-02
689,193061,R. Pereyra,Roberto Pereyra,27,1991-01-07
690,193171,Jaume Costa,Jaume Vicent Costa Jordá,30,1988-03-18
691,193584,G. Burgstaller,Guido Burgstaller,29,1989-04-29
692,194022,André Almeida,André Gomes Magalhaes de Almeida,27,1990-09-10
693,194761,Borja García,Borja García Freire,27,1990-11-02
694,194958,A. Mooy,Aaron Mooy,27,1990-09-15
695,198715,Sergio León,Sergio León Limones,29,1989-01-06
696,199354,Lucas Pérez,Lucas Pérez Martínez,29,1988-09-10
697,199416,Ibai Gómez,Ibai Gómez Pérez,28,1989-11-11
698,200641,Y. Konoplyanka,Yevhen Konoplyanka,28,1989-09-29
699,201119,Ismaily,Ismaily Gonçalves dos S.,28,1990-01-11
700,201505,David López,David López Silva,28,1989-10-09
701,204277,Roque Mesa,Roque Mesa Quevedo,29,1989-06-07
702,207939,G. Pizarro,Guido Pizarro,28,1990-02-26
703,208334,J. Hector,Jonas Hector,28,1990-05-27
704,214584,F. Armani,Franco Armani,31,1986-10-16
705,215061,D. Benedetto,Darío Benedetto,28,1990-05-17
706,223682,Granell,Àlex Granell Nogué,29,1988-08-02
707,230201,Maikel Catarino,Maikel Renan Catarino Fagundes,34,1984-02-29
708,230212,Antônio Chiamuloira,A. Benjamin Chiamuloira Paes,30,1988-02-29
709,230251,Melvin Parrela,Melvin Luan Parrela Porfírio,30,1988-02-29
710,230312,Gabri Prestão,Bernard Gabriel Prestão Chaves,26,1992-02-29
711,230498,Luimo Boas Santos,Luan Vágner Boas Macedo,30,1988-02-29
712,231281,T. Alexander-Arnold,Trent Alexander-Arnold,19,1998-10-07
713,234906,H. Aouar,Houssem Aouar,20,1998-06-30
714,222509,Dani Ceballos,Daniel Ceballos Fernández,21,1996-08-07
715,229237,M. Akanji,Manuel Obafemi Akanji,22,1995-07-19
716,230938,F. Kessié,Franck Yannick Kessié,21,1996-12-19
717,235569,T. Ndombele,Tanguy NDombèlé Alvaro,21,1996-12-28
718,208268,B. Cristante,Bryan Cristante,23,1995-03-03
719,220746,A. Živković,Andrija Živković,21,1996-07-11
720,221342,Pablo Maffeo,Pablo Maffeo Becerra,20,1997-07-12
721,224458,Diogo Jota,Diogo José Teixeira da Silva,21,1996-12-04
722,225161,Vallejo,Jesús Vallejo Lázaro,21,1997-01-05
723,225711,A. Diallo,Abdou Diallo,22,1996-05-04
724,228702,F. de Jong,Frenkie de Jong,21,1997-05-12
725,212886,W. Cyprien,Wylan Cyprien,23,1995-01-28
726,214394,W. Barrios,Wílmar Enrique Barrios Terán,24,1993-10-16
727,216388,A. Saint-Maximin,Allan Saint-Maximin,21,1997-03-12
728,216816,G. Simeone,Giovanni Pablo Simeone,22,1995-07-05
729,219391,G. Escalante,Gonzalo Escalante,25,1993-03-27
730,220523,Y. Mina,Yerry Mina,23,1994-09-23
731,221219,G. Conti,Germán Andrés Conti,23,1994-07-03
732,223959,L. Torreira,Lucas Torreira Di Pascua,22,1996-02-11
733,225309,N. Amiri,Nadiem Amiri,21,1996-10-27
734,226753,A. Onana,André Onana,22,1996-04-02
735,230988,F. Krovinović,Filip Krovinović,22,1995-08-29
736,232097,A. Harit,Amine Harit,21,1997-06-18
737,237239,E. Bardhi,Enis Bardhi,22,1995-07-02
738,204311,K. Zouma,Kurt Happy Zouma,23,1994-10-27
739,208330,A. Januzaj,Adnan Januzaj,23,1995-02-05
740,208450,Andreas Pereira,Andreas Hugo Hoelgebaum Pereira,22,1996-01-01
741,210411,Otávio,Otávio Edmilson da Silva Monteiro,23,1995-02-09
742,212196,P. Sisto,Pione Sisto Ifolo Emirmija,23,1995-02-04
743,212501,L. Dendoncker,Leander Dendoncker,23,1995-04-15
744,212977,N. Stark,Niklas Stark,23,1995-04-14
745,216435,S. Lobotka,Stanislav Lobotka,23,1994-11-25
746,223197,E. Ünal,Enes Ünal,21,1997-05-10
747,223874,V. Rongier,Valentin Rongier,23,1994-12-07
748,226766,Daniel Podence,Daniel Castelo Podence,22,1995-10-21
749,228251,L. Pellegrini,Lorenzo Pellegrini,22,1996-06-19
750,232244,S. Ascacíbar,Santiago Lionel Ascacíbar,21,1997-02-25
751,239818,Rúben Dias,Rúben Alves Dias,21,1997-05-14
752,196934,O. Özyakup,Oğuzhan Özyakup,25,1992-09-23
753,200458,L. Digne,Lucas Digne,24,1993-07-20
754,201519,J. Veretout,Jordan Veretout,25,1993-03-01
755,202562,J. Roussillon,Jérôme Roussillon,25,1993-01-06
756,202642,Fernando,Fernando Lucas Martins,26,1992-03-03
757,203487,J. Lascelles,Jamaal Lascelles,24,1993-11-11
758,205693,S. Haller,Sébastien Haller,24,1994-06-22
759,206511,M. Arnold,Maximilian Arnold,24,1994-05-27
760,206591,M. Weiser,Mitchell Weiser,24,1994-04-21
761,208104,Matheus,Matheus Lima Magalhães,25,1992-07-19
762,208777,Óliver Torres,Óliver Torres Muñoz,23,1994-11-10
763,209889,R. Guerreiro,Raphaël Guerreiro,24,1993-12-22
764,210935,D. Berardi,Domenico Berardi,23,1994-08-01
765,211706,Pere Pons,Pere Pons Riera,25,1993-02-20
766,212811,M. Lemina,Mario Lemina,24,1993-09-01
767,216266,K. Tete,Kenny Tete,22,1995-10-09
768,216655,Bastos,Bartolomeu Jacinto Quissanga,26,1991-11-23
769,222994,M. Nakamba,Marvelous Nakamba,24,1994-01-19
770,242348,Loren,Lorenzo Morón García,24,1993-12-30
771,198513,Cláudio Ramos,Cláudio Pires de Morais Ramos,26,1991-11-16
772,206058,M. De Sciglio,Mattia De Sciglio,25,1992-10-20
773,211454,M. Elneny,Mohamed Naser Elsayed Elneny,25,1992-07-11
774,212153,R. Gagliardini,Roberto Gagliardini,24,1994-04-07
775,213732,A. Selikhov,Alexandr Selikhov,24,1994-04-07
776,216466,Wendell,Wendell Nascimento Borges,24,1993-07-20
777,226377,G. Martínez,Gonzalo Nicolás Martínez,25,1993-06-13
778,200332,T. Koubek,Tomáš Koubek,25,1992-08-26
779,201939,C. Piccini,Cristiano Piccini,25,1992-09-26
780,204259,S. Arias,Santiago Arias Naranjo,26,1992-01-13
781,212187,P. Max,Philipp Max,24,1993-09-30
782,214026,J. Mojica,Johan Andrés Mojica Palacio,25,1992-08-21
783,215259,E. Rigoni,Emiliano Rigoni,25,1993-02-04
784,215466,N. Maksimović,Nikola Maksimović,26,1991-11-25
785,215871,A. Jahanbakhsh,Alireza Jahanbakhsh,24,1993-08-11
786,216065,M. Sportiello,Marco Sportiello,26,1992-05-10
787,216189,Capa,Ander Capa Rodríguez,26,1992-05-14
788,216531,Paulinho,João Paulo Dias Fernandes,25,1992-11-09
789,219693,Diego Carlos,Diego Carlos Santos Silva,25,1993-03-15
790,229406,João Novais,João Pedro Barradas Novais,24,1993-07-10
791,184477,K. Papadopoulos,Kyriakos Papadopoulos,26,1992-02-23
792,185422,J. King,Joshua King,26,1992-01-15
793,187598,Rafael Tolói,Rafael Tolói,27,1990-10-10
794,189165,J. Shelvey,Jonjo Shelvey,26,1992-02-27
795,190324,C. Kabasele,Christian Kabasele,27,1991-02-24
796,192123,C. Wood,Chris Wood,26,1991-12-07
797,192557,M. Plattenhardt,Marvin Plattenhardt,26,1992-01-26
798,193198,N. Gudelj,Nemanja Gudelj,26,1991-11-16
799,196978,C. Wilson,Callum Wilson,26,1992-02-27
800,197948,F. Lejeune,Florian Lejeune,27,1991-05-20
801,199576,Oriol Romeu,Oriol Romeu Vidal,26,1991-09-24
802,200155,H. Vanaken,Hans Vanaken,25,1992-08-24
803,200536,N. Schulz,Nico Schulz,25,1993-04-01
